# Supplemental grc inflections from MorphGNT/SBLGNT (CC BY-SA 3.0 analysis).
# inflected_form<TAB>lemma<TAB>type — merged by build-dictionary.ts --lang grc.
# Regenerate: python scripts/gen-morphgnt-inflections-grc.py
βαπτιστοῦ	βαπτιστής	morphgnt,noun
βαπτιστὴς	βαπτιστής	morphgnt,noun
βαρέα	βαρύς	morphgnt,adjective
βαραββᾶν	βαραββᾶς	morphgnt,noun
βαραχίου	βαραχίας	morphgnt,noun
βαρβάροις	βάρβαρος	morphgnt,adjective
βαρείσθω	βαρέω	morphgnt,verb
βαρεῖαι	βαρύς	morphgnt,adjective
βαρεῖς	βαρύς	morphgnt,adjective
βαρηθῶσιν	βαρέω	morphgnt,verb
βαρθολομαῖον	βαρθολομαῖος	morphgnt,noun
βαριησοῦ	βαριησοῦς	morphgnt,noun
βαρναβᾶ	βαρναβᾶς	morphgnt,noun
βαρναβᾶν	βαρναβᾶς	morphgnt,noun
βαρναβᾷ	βαρναβᾶς	morphgnt,noun
βαρούμενοι	βαρέω	morphgnt,verb
βαρσαββᾶν	βαρσαββᾶς	morphgnt,noun
βαρυτίμου	βαρύτιμος	morphgnt,adjective
βαρύτερα	βαρύς	morphgnt,adjective
βασάνοις	βάσανος	morphgnt,noun
βασάνου	βάσανος	morphgnt,noun
βασίλειον	βασίλειος	morphgnt,adjective
βασανίσαι	βασανίζω	morphgnt,verb
βασανίσῃς	βασανίζω	morphgnt,verb
βασανιζομένη	βασανίζω	morphgnt,verb
βασανιζομένους	βασανίζω	morphgnt,verb
βασανιζόμενον	βασανίζω	morphgnt,verb
βασανιζόμενος	βασανίζω	morphgnt,verb
βασανισθήσεται	βασανίζω	morphgnt,verb
βασανισθήσονται	βασανίζω	morphgnt,verb
βασανισμοῦ	βασανισμός	morphgnt,noun
βασανισμὸν	βασανισμός	morphgnt,noun
βασανισμὸς	βασανισμός	morphgnt,noun
βασανισταῖς	βασανιστής	morphgnt,noun
βασιλέα	βασιλεύς	morphgnt,noun
βασιλέων	βασιλεύς	morphgnt,noun
βασιλέως	βασιλεύς	morphgnt,noun
βασιλίσσης	βασίλισσα	morphgnt,noun
βασιλείαν	βασιλεία	morphgnt,noun
βασιλείας	βασιλεία	morphgnt,noun
βασιλείοις	βασίλειον	morphgnt,adjective
βασιλείᾳ	βασιλεία	morphgnt,noun
βασιλευέτω	βασιλεύω	morphgnt,verb
βασιλευόντων	βασιλεύω	morphgnt,verb
βασιλεύει	βασιλεύω	morphgnt,verb
βασιλεύειν	βασιλεύω	morphgnt,verb
βασιλεύουσιν	βασιλεύω	morphgnt,verb
βασιλεύσει	βασιλεύω	morphgnt,verb
βασιλεύσουσιν	βασιλεύω	morphgnt,verb
βασιλεύσῃ	βασιλεύω	morphgnt,verb
βασιλεὺς	βασιλεύς	morphgnt,noun
βασιλεῖ	βασιλεύς	morphgnt,noun
βασιλεῖς	βασιλεύς	morphgnt,noun
βασιλεῦ	βασιλεύς	morphgnt,noun
βασιλεῦσαι	βασιλεύω	morphgnt,verb
βασιλεῦσιν	βασιλεύς	morphgnt,noun
βασιλικὴν	βασιλικός	morphgnt,adjective
βασιλικὸν	βασιλικός	morphgnt,adjective
βασιλικὸς	βασιλικός	morphgnt,adjective
βασιλικῆς	βασιλικός	morphgnt,adjective
βαστάζει	βαστάζω	morphgnt,verb
βαστάζειν	βαστάζω	morphgnt,verb
βαστάζεις	βαστάζω	morphgnt,verb
βαστάζεσθαι	βαστάζω	morphgnt,verb
βαστάζετε	βαστάζω	morphgnt,verb
βαστάζοντες	βαστάζω	morphgnt,verb
βαστάζοντος	βαστάζω	morphgnt,verb
βαστάζων	βαστάζω	morphgnt,verb
βαστάσαι	βαστάζω	morphgnt,verb
βαστάσασά	βαστάζω	morphgnt,verb
βαστάσασι	βαστάζω	morphgnt,verb
βαστάσει	βαστάζω	morphgnt,verb
βατταλογήσητε	βατταλογέω	morphgnt,verb
βδελυγμάτων	βδέλυγμα	morphgnt,noun
βδελυκτοὶ	βδελυκτός	morphgnt,adjective
βδελυσσόμενος	βδελύσσομαι	morphgnt,verb
βεβήλοις	βέβηλος	morphgnt,adjective
βεβήλους	βέβηλος	morphgnt,adjective
βεβαία	βέβαιος	morphgnt,adjective
βεβαίαν	βέβαιος	morphgnt,adjective
βεβαίωσιν	βεβαίωσις	morphgnt,noun
βεβαιούμενοι	βεβαιόω	morphgnt,verb
βεβαιοῦντος	βεβαιόω	morphgnt,verb
βεβαιοῦσθαι	βεβαιόω	morphgnt,verb
βεβαιότερον	βέβαιος	morphgnt,adjective
βεβαιώσει	βεβαίωσις	morphgnt,noun
βεβαιώσει	βεβαιόω	morphgnt,verb
βεβαιῶν	βεβαιόω	morphgnt,verb
βεβαιῶσαι	βεβαιόω	morphgnt,verb
βεβαμμένον	βάπτω	morphgnt,verb
βεβαπτισμένοι	βαπτίζω	morphgnt,verb
βεβαρημένοι	βαρέω	morphgnt,verb
βεβηλοῦσιν	βεβηλόω	morphgnt,verb
βεβηλῶσαι	βεβηλόω	morphgnt,verb
βεβληκότος	βάλλω	morphgnt,verb
βεβλημένην	βάλλω	morphgnt,verb
βεβλημένον	βάλλω	morphgnt,verb
βεβλημένος	βάλλω	morphgnt,verb
βεβρωκόσιν	βιβρώσκω	morphgnt,verb
βεελζεβοὺλ	βεελζεβούλ	morphgnt,noun
βελόνης	βελόνη	morphgnt,noun
βενιαμὶν	βενιαμίν	morphgnt,noun
βερνίκης	βερνίκη	morphgnt,noun
βεροίᾳ	βέροια	morphgnt,noun
βηθανίαν	βηθανία	morphgnt,noun
βηθανίας	βηθανία	morphgnt,noun
βηθανίᾳ	βηθανία	morphgnt,noun
βηθσαϊδὰ	βηθσαϊδά	morphgnt,noun
βηθφαγὴ	βηθφαγή	morphgnt,noun
βιάζεται	βιάζω	morphgnt,verb
βιαίας	βίαιος	morphgnt,adjective
βιασταὶ	βιαστής	morphgnt,noun
βιβλία	βιβλίον	morphgnt,noun
βιβλίοις	βιβλίον	morphgnt,noun
βιβλίου	βιβλίον	morphgnt,noun
βιβλίῳ	βιβλίον	morphgnt,noun
βιθυνίαν	βιθυνία	morphgnt,noun
βιθυνίας	βιθυνία	morphgnt,noun
βιωτικά	βιωτικός	morphgnt,adjective
βιωτικαῖς	βιωτικός	morphgnt,adjective
βιωτικὰ	βιωτικός	morphgnt,adjective
βιῶσαι	βιόω	morphgnt,verb
βλάστον	βλάστος	morphgnt,noun
βλάσφημα	βλάσφημος	morphgnt,adjective
βλάσφημοι	βλάσφημος	morphgnt,adjective
βλάσφημον	βλάσφημος	morphgnt,adjective
βλάψαν	βλάπτω	morphgnt,verb
βλάψῃ	βλάπτω	morphgnt,verb
βλέμματι	βλέμμα	morphgnt,noun
βλέπε	βλέπω	morphgnt,verb
βλέπει	βλέπω	morphgnt,verb
βλέπειν	βλέπω	morphgnt,verb
βλέπεις	βλέπω	morphgnt,verb
βλέπετε	βλέπω	morphgnt,verb
βλέπομεν	βλέπω	morphgnt,verb
βλέποντα	βλέπω	morphgnt,verb
βλέποντας	βλέπω	morphgnt,verb
βλέποντες	βλέπω	morphgnt,verb
βλέπουσι	βλέπω	morphgnt,verb
βλέπουσιν	βλέπω	morphgnt,verb
βλέπων	βλέπω	morphgnt,verb
βλέπωσι	βλέπω	morphgnt,verb
βλέπωσιν	βλέπω	morphgnt,verb
βλέπῃ	βλέπω	morphgnt,verb
βλέπῃς	βλέπω	morphgnt,verb
βλέψετε	βλέπω	morphgnt,verb
βλέψον	βλέπω	morphgnt,verb
βλήθητι	βάλλω	morphgnt,verb
βλαβεράς	βλαβερός	morphgnt,adjective
βλαστήσασα	βλαστάνω	morphgnt,verb
βλαστᾷ	βλαστάνω	morphgnt,verb
βλασφημήσαντι	βλασφημέω	morphgnt,verb
βλασφημήσωσιν	βλασφημέω	morphgnt,verb
βλασφημήσῃ	βλασφημέω	morphgnt,verb
βλασφημίαι	βλασφημία	morphgnt,noun
βλασφημίαν	βλασφημία	morphgnt,noun
βλασφημίας	βλασφημία	morphgnt,noun
βλασφημείσθω	βλασφημέω	morphgnt,verb
